id,license_url,license_text,cc_license,cc_license_type,open_gov,custom_permanent,custom_temporary,custom_other,unknown
1035,NA,Published by Oxford University Press on behalf of Association of Military Surgeons of the United States.,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1036,NA,Published under a  uri http://creativecommons.org/licenses/by/4.0/ CC BY 4.0 license.,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1037,NA,"Published under a  uri https://creativecommons.org/licenses/by/4.0/ CC BY 4.0
license.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1038,NA,"Published under exclusive license by The American Society for Biochemistry and Molecular Biology, Inc.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1039,NA,"Published under exclusive license by The American Society for Biochemistry and Molecular Biology, Inc. This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1040,NA,"Published under exclusive license by The American Society for Biochemistry and
Molecular Biology, Inc.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1041,NA,"Published under exclusive license by The American Society for Biochemistry and
Molecular Biology, Inc.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1042,NA,"Published under exclusive license by The American Society for
Biochemistry and Molecular Biology, Inc.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1043,NA,"Published under exclusive license by The American Society for
Biochemistry and Molecular Biology, Inc.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1044,NA,"Re-use of this article is permitted in accordance with the Creative Commons Deed, Attribution 2.5, which does not permit commercial exploitation.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1045,NA,"Since January 2020 Elsevier has created a COVID-19 resource centre with free information in English and Mandarin on the novel coronavirus COVID-19. The COVID-19 resource centre is hosted on Elsevier Connect, the company's public news and information website. Elsevier hereby grants permission to make all its COVID-19-related research that is available on the COVID-19 resource centre - including this research content - immediately available in PubMed Central and other publicly funded repositories, such as the WHO COVID database with rights for unrestricted research re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for free by Elsevier for as long as the COVID-19 resource centre remains active.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1046,NA,"Since January 2020 Elsevier has created a COVID-19 resource centre with free
information in English and Mandarin on the novel coronavirus COVID-19. The COVID-19 resource
centre is hosted on Elsevier Connect, the company's public news and information website.
Elsevier hereby grants permission to make all its COVID-19-related research that is available
on the COVID-19 resource centre - including this research content - immediately available in
PubMed Central and other publicly funded repositories, such as the WHO COVID database with
rights for unrestricted research re-use and analyses in any form or by any means with
acknowledgement of the original source. These permissions are granted for free by Elsevier for
as long as the COVID-19 resource centre remains active.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1047,NA,"Since January 2020 Elsevier has created a COVID-19 resource centre with free
information in English and Mandarin on the novel coronavirus COVID-19. The COVID-19 resource
centre is hosted on Elsevier Connect, the company's public news and information website.
Elsevier hereby grants permission to make all its COVID-19-related research that is available
on the COVID-19 resource centre - including this research content - immediately available in
PubMed Central and other publicly funded repositories, such as the WHO COVID database with
rights for unrestricted research re-use and analyses in any form or by any means with
acknowledgement of the original source. These permissions are granted for free by Elsevier for
as long as the COVID-19 resource centre remains active.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1048,NA,"Since January 2020 Elsevier has created a COVID-19 resource centre
                        with free information in English and Mandarin on the novel coronavirus
                        COVID-19. The COVID-19 resource centre is hosted on Elsevier Connect, the
                        company's public news and information website. Elsevier hereby grants
                        permission to make all its COVID-19-related research that is available on
                        the COVID-19 resource centre - including this research content - immediately
                        available in PubMed Central and other publicly funded repositories, such as
                        the WHO COVID database with rights for unrestricted research re-use and
                        analyses in any form or by any means with acknowledgement of the original
                        source. These permissions are granted for free by Elsevier for as long as
                        the COVID-19 resource centre remains active.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1049,NA,"Since January 2020 Elsevier has created a COVID-19 resource centre
                        with free information in English and Mandarin on the novel coronavirus
                        COVID-19. The COVID-19 resource centre is hosted on Elsevier Connect, the
                        company's public news and information website. Elsevier hereby grants
                        permission to make all its COVID-19-related research that is available on
                        the COVID-19 resource centre - including this research content - immediately
                        available in PubMed Central and other publicly funded repositories, such as
                        the WHO COVID database with rights for unrestricted research re-use and
                        analyses in any form or by any means with acknowledgement of the original
                        source. These permissions are granted for free by Elsevier for as long as
                        the COVID-19 resource centre remains active.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1050,NA,"Th is is an Open Access article licensed under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported license (CC BY-NC) (www.karger.com/OA-license), applicable to the online version of the article only. Distribution permitted for non-commercial purposes only.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1051,NA,"The Canadian Paediatric Society gives permission to print single copies of this document from our website. For permission to reprint or reproduce multiple copies, please see our copyright policy.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1052,NA,"The online version of this article has been published under an open access model. Users are entitled to use, reproduce, disseminate, or display the open access version of this article for non-commercial purposes provided that: the original authorship is properly and fully attributed; the Journal and Oxford University Press are attributed as the original place of publication with the correct citation details given; if an article is subsequently reproduced or disseminated not in its entirety but only in part or as a derivative work this must be clearly indicated. For commercial re-use, please contact journals.permissions@oupjournals.org",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1053,NA,"The original online version of this article was revised: In this article the caption to Fig. 1 needs to be corrected to read ""Participation in FRI significantly improves students’ predicted probability of graduating with a STEM major (a) and graduating from the university (b). Error bars represent 98.3% confidence intervals;  p  < 0.017. (Originally published in  CBE – Life sciences Education  under a Creative Commons license, Rodenbusch et al 2016)"".",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1054,NA,The views expressed in this Chapter are those of the authors and do not necessarily reflect the views and policies of the Asian Development Bank (ADB) or its Board of Governors or the governments they represent.,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1055,NA,This article contains public sector information licensed under the Open Government Licence v3.0 (http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/).,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1056,NA,"This article is being made freely available through PubMed Central as part of the COVID-19 public health emergency response. It can be used for unrestricted research re-use and analysis in any form or by any means with acknowledgement of the original source, for the duration of the public health emergency.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1057,NA,"This article is being made freely available through PubMed Central as part
of the COVID-19 public health emergency response. It can be used for unrestricted
research re-use and analysis in any form or by any means with acknowledgement of
the original source, for the duration of the public health emergency.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1058,NA,"This article is being made freely available through PubMed Central as part
of the COVID-19 public health emergency response. It can be used for unrestricted
research re-use and analysis in any form or by any means with acknowledgement of
the original source, for the duration of the public health emergency.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1059,NA,"This article is distributed under the terms of the Creative Commons Attribution License (CC-BY 4.0), which permits any use, distribution and reproduction in any medium, provided the original author(s) and source are credited",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1060,NA,"This article is distributed under the terms of the Creative Commons Attribution License which permits any use, distribution, and reproduction in any medium, provided the original author(s) and the source are credited.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1061,NA,"This article is distributed under the terms of the Creative Commons Attribution Noncommercial License which permits any noncommercial use, distribution, and reproduction in any medium, provided the original author(s) and source are credited.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1062,NA,"This article is distributed under the terms of the Creative Commons
Attribution-NonCommercial-NoDerivs 4.0 License ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ ) which
permits non-commercial use, reproduction and distribution of the work as
published without adaptation or alteration, without further permission
provided the original work is attributed as specified on the SAGE and Open
Access pages ( https://us.sagepub.com/en-us/nam/open-access-at-sage uri https://us.sagepub.com/en-us/nam/open-access-at-sage ).",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1063,NA,"This article is free to access and download, along with rights for full text and data mining, re-use and analysis.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1064,NA,"This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1065,NA,"This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article's Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article's Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit  http://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri .",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1066,NA,"This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1067,NA,This article is licensed under the Creative Commons Attribution-NonCommercial-4.0 International License (CC BY-NC) (http://www.karger.com/Services/OpenAccessLicense). Usage and distribution for commercial purposes requires written permission.,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1068,NA,This article is licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License (CC BY-NC-ND) (http://www.karger.com/Services/OpenAccessLicense). Usage and distribution for commercial purposes as well as any distribution of modified material requires written permission.,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1069,NA,This article is licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License (CC BY-NC-ND) (http://www.karger.com/Services/OpenAccessLicense). Usage and distribution for commercial purposes requires written permission.,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1070,NA,This article is licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License (CC BY-NC-ND). Usage and distribution for commercial purposes as well as any distribution of modified material requires written permission.,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1071,NA,"This article is licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License (CC BY-NC-ND). Usage and distribution for commercial purposes as well as any distribution of modified material requires written permission. Drug Dosage: The authors and the publisher have exerted every effort to ensure that drug selection and dosage set forth in this text are in accord with current recommendations and practice at the time of publication. However, in view of ongoing research, changes in government regulations, and the constant flow of information relating to drug therapy and drug reactions, the reader is urged to check the package insert for each drug for any changes in indications and dosage and for added warnings and precautions. This is particularly important when the recommended agent is a new and/or infrequently employed drug. Disclaimer: The statements, opinions and data contained in this publication are solely those of the individual authors and contributors and not of the publishers and the editor(s). The appearance of advertisements or/and product references in the publication is not a warranty, endorsement, or approval of the products or services advertised or of their effectiveness, quality or safety. The publisher and the editor(s) disclaim responsibility for any injury to persons or property resulting from any ideas, methods, instructions or products referred to in the content or advertisements.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1072,NA,"This article is licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License (CC BY-NC-ND). Usage and distribution for commercial purposes as well as any distribution of modified material requires written permission. Drug Dosage: The authors and the publisher have exerted every effort to ensure that drug selection and dosage set forth in this text are in accord with current recommendations and practice at the time of publication. However, in view of ongoing research, changes in government regulations, and the constant flow of information relating to drug therapy and drug reactions, the reader is urged to check the package insert for each drug for any changes in indications and dosage and for added warnings and precautions. This is particularly important when the recommended agent is a new and/or infrequently employed drug. Disclaimer: The statements, opinions and data contained in this publication are solely those of the individual authors and contributors and not of the publishers and the editor(s). The appearance of advertisements or/and product references in the publication is not a warranty, endorsement, or approval of the products or services advertised or of their effectiveness, quality or safety. The publisher and the editor(s) disclaim responsibility for any injury to persons or property resulting from any ideas, methods, instructions or products referred to in the content or advertisements.
",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1073,NA,"This article is licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License (CC BY-NC-ND). Usage and distribution for commercial purposes as well as any distribution of modified material requires written permission. Drug Dosage: The authors and the publisher have exerted every effort to ensure that drug selection and dosage set forth in this text are in accord with current recommendations and practice at the time of publication. However, in view of ongoing research, changes in government regulations, and the constant flow of information relating to drug therapy and drug reactions, the reader is urged to check the package insert for each drug for any changes in indications and dosage and for added warnings and precautions. This is particularly important when the recommended agent is a new and/or infrequently employed drug. Disclaimer: The statements, opinions and data contained in this publication are solely those of the individual authors and contributors and not of the publishers and the editor(s). The appearance of advertisements or/and product references in the publication is not a warranty, endorsement, or approval of the products or services advertised or of their effectiveness, quality or safety. The publisher and the editor(s) disclaim responsibility for any injury to persons or property resulting from any ideas, methods, instructions or products referred to in the content or advertisements.
",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1074,NA,"This article is licensed under the Creative Commons Attribution-NonCommercial 4.0 International License (CC BY-NC). Usage and distribution for commercial purposes requires written permission. Drug Dosage: The authors and the publisher have exerted every effort to ensure that drug selection and dosage set forth in this text are in accord with current recommendations and practice at the time of publication. However, in view of ongoing research, changes in government regulations, and the constant flow of information relating to drug therapy and drug reactions, the reader is urged to check the package insert for each drug for any changes in indications and dosage and for added warnings and precautions. This is particularly important when the recommended agent is a new and/or infrequently employed drug. Disclaimer: The statements, opinions and data contained in this publication are solely those of the individual authors and contributors and not of the publishers and the editor(s). The appearance of advertisements or/and product references in the publication is not a warranty, endorsement, or approval of the products or services advertised or of their effectiveness, quality or safety. The publisher and the editor(s) disclaim responsibility for any injury to persons or property resulting from any ideas, methods, instructions or products referred to in the content or advertisements.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1075,NA,"This article is licensed under the Creative Commons Attribution-NonCommercial 4.0 International License (CC BY-NC). Usage and distribution for commercial purposes requires written permission. Drug Dosage: The authors and the publisher have exerted every effort to ensure that drug selection and dosage set forth in this text are in accord with current recommendations and practice at the time of publication. However, in view of ongoing research, changes in government regulations, and the constant flow of information relating to drug therapy and drug reactions, the reader is urged to check the package insert for each drug for any changes in indications and dosage and for added warnings and precautions. This is particularly important when the recommended agent is a new and/or infrequently employed drug. Disclaimer: The statements, opinions and data contained in this publication are solely those of the individual authors and contributors and not of the publishers and the editor(s). The appearance of advertisements or/and product references in the publication is not a warranty, endorsement, or approval of the products or services advertised or of their effectiveness, quality or safety. The publisher and the editor(s) disclaim responsibility for any injury to persons or property resulting from any ideas, methods, instructions or products referred to in the content or advertisements.
",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1076,NA,"This article is licensed under the Creative Commons Attribution-NonCommercial
4.0 International License (CC BY-NC). Usage and distribution for commercial purposes
requires written permission. Drug Dosage: The authors and the publisher have exerted
every effort to ensure that drug selection and dosage set forth in this text are in
accord with current recommendations and practice at the time of publication. However, in
view of ongoing research, changes in government regulations, and the constant flow of
information relating to drug therapy and drug reactions, the reader is urged to check
the package insert for each drug for any changes in indications and dosage and for added
warnings and precautions. This is particularly important when the recommended agent is a
new and/or infrequently employed drug. Disclaimer: The statements, opinions and data
contained in this publication are solely those of the individual authors and
contributors and not of the publishers and the editor(s). The appearance of
advertisements or/and product references in the publication is not a warranty,
endorsement, or approval of the products or services advertised or of their
effectiveness, quality or safety. The publisher and the editor(s) disclaim
responsibility for any injury to persons or property resulting from any ideas, methods,
instructions or products referred to in the content or advertisements.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1077,NA,"This article is licensed under the Creative Commons Attribution 4.0 International License (CC BY). Usage, derivative works and distribution are permitted provided that proper credit is given to the author and the original publisher. Drug Dosage: The authors and the publisher have exerted every effort to ensure that drug selection and dosage set forth in this text are in accord with current recommendations and practice at the time of publication. However, in view of ongoing research, changes in government regulations, and the constant flow of information relating to drug therapy and drug reactions, the reader is urged to check the package insert for each drug for any changes in indications and dosage and for added warnings and precautions. This is particularly important when the recommended agent is a new and/or infrequently employed drug. Disclaimer: The statements, opinions and data contained in this publication are solely those of the individual authors and contributors and not of the publishers and the editor(s). The appearance of advertisements or/and product references in the publication is not a warranty, endorsement, or approval of the products or services advertised or of their effectiveness, quality or safety. The publisher and the editor(s) disclaim responsibility for any injury to persons or property resulting from any ideas, methods, instructions or products referred to in the content or advertisements.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1078,NA,"This article is licensed under the Creative Commons Attribution 4.0 International License (CC BY). Usage, derivative works and distribution are permitted provided that proper credit is given to the author and the original publisher.Drug Dosage: The authors and the publisher have exerted every effort to ensure that drug selection and dosage set forth in this text are in accord with current recommendations and practice at the time of publication. However, in view of ongoing research, changes in government regulations, and the constant flow of information relating to drug therapy and drug reactions, the reader is urged to check the package insert for each drug for any changes in indications and dosage and for added warnings and precautions. This is particularly important when the recommended agent is a new and/or infrequently employed drug. Disclaimer: The statements, opinions and data contained in this publication are solely those of the individual authors and contributors and not of the publishers and the editor(s). The appearance of advertisements or/and product references in the publication is not a warranty, endorsement, or approval of the products or services advertised or of their effectiveness, quality or safety. The publisher and the editor(s) disclaim responsibility for any injury to persons or property resulting from any ideas, methods, instructions or products referred to in the content or advertisements.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1079,NA,"This article is made available via the PMC Open Access Subset for reuse and analysis with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1080,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means subject to acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1081,NA,This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source.,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1082,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1083,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.
",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1084,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.
Drug Dosage: The authors and the publisher have exerted every effort to ensure that drug selection and dosage set forth in this text are in accord with current recommendations and practice at the time of publication. However, in view of ongoing research, changes in government regulations, and the constant flow of information relating to drug therapy and drug reactions, the reader is urged to check the package insert for each drug for any changes in indications and dosage and for added warnings and precautions. This is particularly important when the recommended agent is a new and/or infrequently employed drug. 
Disclaimer: The statements, opinions and data contained in this publication are solely those of the individual authors and contributors and not of the publishers and the editor(s). The appearance of advertisements or/and product references in the publication is not a warranty, endorsement, or approval of the products or services advertised or of their effectiveness, quality or safety. The publisher and the editor(s) disclaim responsibility for any injury to persons or property resulting from any ideas, methods, instructions or products referred to in the content or advertisements.
",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1085,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.
",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1086,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.
Drug Dosage: The authors and the publisher have exerted every effort to ensure that drug selection and dosage set forth in this text are in accord with current recommendations and practice at the time of publication. However, in view of ongoing research, changes in government regulations, and the constant flow of information relating to drug therapy and drug reactions, the reader is urged to check the package insert for each drug for any changes in indications and dosage and for added warnings and precautions. This is particularly important when the recommended agent is a new and/or infrequently employed drug. 
Disclaimer: The statements, opinions and data contained in this publication are solely those of the individual authors and contributors and not of the publishers and the editor(s). The appearance of advertisements or/and product references in the publication is not a warranty, endorsement, or approval of the products or services advertised or of their effectiveness, quality or safety. The publisher and the editor(s) disclaim responsibility for any injury to persons or property resulting from any ideas, methods, instructions or products referred to in the content or advertisements.
",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1087,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use for research, analyses, and text and data mining through PubMed Central. Acknowledgement of the original source shall include a notice similar to the following: ""© 2020 American College of Physicians. Some rights reserved. This work permits non-commercial use, distribution, and reproduction in any medium, provided the original author and source are credited."" These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1088,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use for research, analyses, and text and data mining through PubMed Central. Acknowledgement of the original source shall include a notice similar to the following: ""Â© 2020 American College of Physicians. Some rights reserved. This work permits non-commercial use, distribution, and reproduction in any medium, provided the original author and source are credited."" These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1089,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use for research, analyses, and text and data mining through PubMed Central. Acknowledgement of the original source shall include a notice similar to the following: “© 2020 American College of Physicians. Some rights reserved. This work permits non-commercial use, distribution, and reproduction in any medium, provided the original author and source are credited.” These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.
",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1090,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use for research, analyses, and text and data mining through PubMed Central. Acknowledgement of the original source shall include a notice similar to the following: â€œÂ© 2020 American College of Physicians. Some rights reserved. This work permits non-commercial use, distribution, and reproduction in any medium, provided the original author and source are credited.â€ These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.
",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1091,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use, except commercial resale, and analyses in any form or by any means with acknowledgment of the original source. These permissions are granted for the duration of the Covid-19 pandemic or until revoked in writing. Upon expiration of these permissions, PMC is granted a license to make this article available via PMC and Europe PMC, subject to existing copyright protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1092,NA,This article is made available via the PMC Open Access Subset for unrestricted research re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1093,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1094,NA,This article is made available via the PMC Open Access Subset for unrestricted research re-use and secondary analysis in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1095,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original source.
These permissions are granted for the duration of the World Health Organization (WHO)
declaration of COVID-19 as a global pandemic.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1096,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1097,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original source.
These permissions are granted for the duration of the World Health Organization (WHO)
declaration of COVID-19 as a global pandemic.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1098,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1099,NA,"This article is made available via the PMC Open Access Subset for unrestricted reuse and analyses in any form or by any means with acknowledgment of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1100,NA,"This article is made available via the PMC Open Access Subset for unrestricted
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the COVID-19 pandemic or until
permissions are revoked in writing. Upon expiration of these permissions, PMC is granted
a perpetual license to make this article available via PMC and Europe PMC, consistent
with existing copyright protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1101,NA,"This article is made available via the PMC Open Access Subset for unrestricted
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the COVID-19 pandemic or until
permissions are revoked in writing. Upon expiration of these permissions, PMC is granted
a perpetual license to make this article available via PMC and Europe PMC, consistent
with existing copyright protections.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1102,NA,"This article is made available via the PMC Open Access Subset for
                        unrestricted research re-use and secondary analysis in any form or by any
                        means with acknowledgement of the original source. These permissions are
                        granted for the duration of the World Health Organization (WHO) declaration
                        of COVID-19 as a global pandemic.",FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
