collection,pmcid,doi,pmc_live_date,pubyear,journal,publisher,license_url,license_text
ACS,PMC7427122,10.1021/acs.jpclett.0c01431,2020/08/14,2020,J Phys Chem Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7409923,10.1021/acsnano.0c04798,2020/08/06,2020,ACS Nano,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7437450,10.1021/acsinfecdis.0c00522,2020/08/19,2020,ACS Infect Dis,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7640953,10.1021/acs.jproteome.0c00365,2020/11/05,2020,J Proteome Res,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7447080,10.1021/acsptsci.0c00074,2020/08/26,2020,ACS Pharmacol Transl Sci,"American
Chemical Society",ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8903210,10.1021/acs.chas.0c00072,2022/03/09,2020,J Chem Health Saf,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7433338,10.1021/acs.jpcb.0c04511,2020/08/18,2020,J Phys Chem B,"American Chemical
Society",License,"This is an open access article published under a Creative Commons Attribution (CC-BY)  License uri http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html , which permits unrestricted use, distribution and reproduction in any medium, provided the author and source are cited."
ACS,PMC7460864,10.1021/acs.jcim.0c00679,2020/09/01,2020,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7441750,10.1021/acs.jpclett.0c01894,2020/08/21,2020,J Phys Chem Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7409919,10.1021/acs.jpclett.0c01698,2020/08/06,2020,J Phys Chem Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7640954,10.1021/acs.jproteome.0c00348,2020/11/05,2020,J Proteome Res,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7640951,10.1021/acs.jproteome.0c00327,2020/11/05,2020,J Proteome Res,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7393674,10.1021/acschemneuro.0c00437,2020/07/31,2020,ACS Chem Neurosci,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7409933,10.1021/acsptsci.0c00076,2020/08/06,2020,ACS Pharmacol Transl Sci,"American
Chemical Society",NA,NA
ACS,PMC7393772,10.1021/acsptsci.0c00081,2020/07/31,2020,ACS Pharmacol Transl Sci,"American
Chemical Society",ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7393669,10.1021/acschemneuro.0c00422,2020/07/31,2020,ACS Chem Neurosci,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7393668,10.1021/acs.analchem.0c02981,2020/07/31,2020,Anal Chem,"American
Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7409941,10.1021/acsptsci.0c00062,2020/08/06,2020,ACS Pharmacol Transl Sci,"American
Chemical Society",NA,NA
ACS,PMC7640971,10.1021/acs.jproteome.0c00535,2020/11/05,2020,J Proteome Res,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7640960,10.1021/acs.jproteome.0c00392,2020/11/05,2020,J Proteome Res,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7413214,10.1021/acs.jmedchem.0c00776,2020/08/07,2020,J Med Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7374935,10.1021/acscentsci.0c00644,2020/07/23,2020,ACS Cent Sci,American Chemical Society,License,"This is an open access article published under an ACS AuthorChoice  License uri http://pubs.acs.org/page/policy/authorchoice_termsofuse.html , which permits copying and redistribution of the article or any adaptations for non-commercial purposes."
ACS,PMC7418564,10.1021/acs.jproteome.0c00421,2020/08/11,2020,J Proteome Res,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7416635,10.1021/acsinfecdis.0c00343,2020/08/10,2020,ACS Infect Dis,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7409927,10.1021/acs.jcim.0c00546,2020/08/06,2020,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7380128,10.1021/acs.estlett.0c00381,2020/07/24,2020,Environ Sci Technol Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7640952,10.1021/acs.jproteome.0c00320,2020/11/05,2020,J Proteome Res,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7425040,10.1021/acs.bioconjchem.0c00323,2020/08/13,2020,Bioconjug Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7409944,10.1021/acs.jcim.0c00575,2020/08/06,2020,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7409380,10.1021/acsinfecdis.0c00365,2020/08/06,2020,ACS Infect Dis,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7384394,10.1021/acs.analchem.0c02449,2020/07/27,2020,Anal Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7370532,10.1021/acs.jcim.0c00420,2020/07/20,2020,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7370531,10.1021/acssensors.0c01050,2020/07/20,2020,ACS Sens,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7409921,10.1021/acs.jpcb.0c05229,2020/08/06,2020,J Phys Chem B,"American Chemical
Society",License,"This is an open access article published under an ACS AuthorChoice  License uri http://pubs.acs.org/page/policy/authorchoice_termsofuse.html , which permits copying and redistribution of the article or any adaptations for non-commercial purposes."
ACS,PMC7376974,10.1021/acsnano.0c04117,2020/07/23,2020,ACS Nano,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7374934,10.1021/acs.estlett.0c00534,2020/07/23,2020,Environ Sci Technol Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7370308,10.1021/acs.chas.0c00065,2020/07/20,2020,J Chem Health Saf,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7385996,10.1021/acsami.0c11425,2020/07/31,2020,ACS Appl Mater Interfaces,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7376973,10.1021/acssensors.0c00927,2020/07/23,2020,ACS Sens,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7376971,10.1021/acs.jpclett.0c01828,2020/07/23,2020,J Phys Chem Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7384389,10.1021/acs.jproteome.0c00316,2020/07/27,2020,J Proteome Res,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7384384,10.1021/acs.jproteome.0c00326,2020/07/27,2020,J Proteome Res,"American Chemical
Society",License,"This is an open access article published under a Creative Commons Attribution (CC-BY)  License uri http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html , which permits unrestricted use, distribution and reproduction in any medium, provided the author and source are cited."
ACS,PMC7374814,10.1021/acs.chas.0c00069,2020/07/23,2020,J Chem Health Saf,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7359671,10.1021/acschemneuro.0c00335,2020/07/14,2020,ACS Chem Neurosci,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7359670,10.1021/acs.bioconjchem.0c00287,2020/07/14,2020,Bioconjug Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7374936,10.1021/acschemneuro.0c00373,2020/07/23,2020,ACS Chem Neurosci,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7366507,10.1021/acssensors.0c01153,2020/07/17,2020,ACS Sens,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7351017,10.1021/acs.analchem.0c01635,2020/07/10,2020,Anal Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7409939,10.1021/acs.analchem.0c01975,2020/08/06,2020,Anal Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7385953,10.1021/acsnano.0c04407,2020/07/31,2020,ACS Nano,"American
Chemical Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7336722,10.1021/acscentsci.0c00637,2020/07/06,2020,ACS Cent Sci,American Chemical Society,License,"This is an open access article published under an ACS AuthorChoice  License uri http://pubs.acs.org/page/policy/authorchoice_termsofuse.html , which permits copying and redistribution of the article or any adaptations for non-commercial purposes."
ACS,PMC7341687,10.1021/acs.biochem.0c00309,2020/07/08,2020,Biochemistry,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7341685,10.1021/acs.est.0c03022,2020/07/08,2020,Environ Sci Technol,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7336719,10.1021/acs.jchemed.0c00483,2020/07/06,2020,J Chem Educ,"American Chemical Society and Division of Chemical
Education, Inc.",NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7341688,10.1021/acs.estlett.0c00437,2020/07/08,2020,Environ Sci Technol Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7341689,10.1021/acsnano.0c05025,2020/07/08,2020,ACS Nano,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7323048,10.1021/acschembio.0c00496,2020/06/29,2020,ACS Chem Biol,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7323059,10.1021/acs.estlett.0c00416,2020/06/29,2020,Environ Sci Technol Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7315824,10.1021/acsnano.0c03504,2020/06/25,2020,ACS Nano,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7346719,10.1021/acs.analchem.0c02060,2020/07/09,2020,Anal Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7316094,10.1021/acs.estlett.0c00365,2020/06/25,2020,Environ Sci Technol Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7315846,10.1021/acsmedchemlett.0c00316,2020/06/25,2020,ACS Med Chem Lett,"American Chemical
Society",License,"This is an open access article published under an ACS AuthorChoice  License uri http://pubs.acs.org/page/policy/authorchoice_termsofuse.html , which permits copying and redistribution of the article or any adaptations for non-commercial purposes."
ACS,PMC7325519,10.1021/acsnano.0c04006,2020/06/30,2020,ACS Nano,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7315851,10.1021/acs.jproteome.0c00280,2020/06/25,2020,J Proteome Res,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7315437,10.1021/acsomega.0c00857,2020/06/25,2020,ACS Omega,American Chemical Society,License,"This is an open access article published under a Creative Commons Attribution (CC-BY)  License uri http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html , which permits unrestricted use, distribution and reproduction in any medium, provided the author and source are cited."
ACS,PMC7341691,10.1021/acs.jpcb.0c04553,2020/07/08,2020,J Phys Chem B,"American Chemical
Society",License,"This is an open access article published under a Creative Commons Attribution (CC-BY)  License uri http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html , which permits unrestricted use, distribution and reproduction in any medium, provided the author and source are cited."
ACS,PMC8982489,10.1021/acsnano.0c04676,2022/04/05,2020,ACS Nano,"American
Chemical Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7319134,10.1021/acsnano.0c04421,2020/06/26,2020,ACS Nano,"American
Chemical Society",License,"This is an open access article published under a Creative Commons Attribution (CC-BY)  License uri http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html , which permits unrestricted use, distribution and reproduction in any medium, provided the author and source are cited."
ACS,PMC7307710,10.1021/acs.est.0c02850,2020/06/22,2020,Environ Sci Technol,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7307330,10.1021/acs.est.0c02972,2020/06/22,2020,Environ Sci Technol,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7307329,10.1021/acsnano.0c04596,2020/06/22,2020,ACS Nano,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7341686,10.1021/acs.jpcb.0c04317,2020/07/08,2020,J Phys Chem B,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7336720,10.1021/acs.analchem.0c01394,2020/07/06,2020,Anal Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7331933,10.1021/acs.jproteome.0c00273,2020/07/06,2020,J Proteome Res,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7301960,10.1021/acs.nanolett.0c02278,2020/06/18,2020,Nano Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7323058,10.1021/acs.est.0c02895,2020/06/29,2020,Environ Sci Technol,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7313673,10.1021/acs.jpclett.0c01579,2020/06/24,2020,J Phys Chem Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7301903,10.1021/acsptsci.0c00059,2020/06/18,2020,ACS Pharmacol Transl Sci,"American
Chemical Society",ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC7328466,10.1021/acschemneuro.0c00296,2020/07/01,2020,ACS Chem Neurosci,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7318557,10.1021/acs.jcim.0c00283,2020/06/26,2020,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7315836,10.1021/acs.jmedchem.0c00502,2020/06/25,2020,J Med Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC7331935,10.1021/acs.jpclett.0c01097,2020/07/06,2020,J Phys Chem Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7323056,10.1021/acs.jcim.0c00491,2020/06/29,2020,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7323055,10.1021/acsanm.0c01562,2020/06/29,2020,ACS Appl Nano Mater,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7318555,10.1021/acs.jcim.0c00501,2020/06/26,2020,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7299394,10.1021/acschemneuro.0c00249,2020/06/17,2020,ACS Chem Neurosci,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for
unrestricted RESEARCH re-use and analyses in any form or by any
means with acknowledgement of the original source. These
permissions are granted for the duration of the World Health
Organization (WHO) declaration of COVID-19 as a global
pandemic."
ACS,PMC7309898,10.1021/acs.jpcb.0c04198,2020/06/23,2020,J Phys Chem B,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
